,price,minimum_nights
7523,182,4
7524,209,30
7525,78,7
7526,202,1
7527,48,30
7528,81,4
7529,80,2
7530,60,1
7531,129,30
7532,100,3
7533,35,3
7534,100,2
7535,82,2
7536,80,7
7537,128,4
7538,159,30
7539,101,7
7540,195,5
7541,2000,30
7542,160,2
7543,100,7
7544,195,5
7545,475,3
7546,122,3
7547,45,14
7548,235,5
7549,275,7
7550,99,2
7551,78,5
7552,125,3
7553,125,3
7554,170,1
7555,165,3
7556,129,1
7557,150,6
7558,45,30
7559,90,1
7560,175,3
7561,188,3
7562,80,3
7563,160,7
7564,50,1
7565,100,3
7566,65,1
7567,50,4
7568,70,3
7569,130,7
7570,60,14
7571,180,3
7572,150,90
7573,69,1
7574,62,5
7575,150,2
7576,118,5
7577,195,12
7578,75,1
7579,135,14
7580,450,2
7581,45,1
7582,250,3
7583,70,5
7584,120,1
7585,125,2
7586,118,30
7587,50,1
7588,100,2
7589,40,10
7590,225,1
7591,185,30
7592,225,1
7593,155,4
7594,165,1
7595,165,30
7596,149,30
7597,142,30
7598,59,4
7599,200,2
7600,125,7
7601,181,2
7602,90,2
7603,70,3
7604,150,2
7605,225,3
7606,240,7
7607,98,5
7608,100,5
7609,200,2
7610,150,1
7611,65,5
7612,129,30
7613,65,7
7614,70,7
7615,200,3
7616,58,1
7617,180,4
7618,120,7
7619,244,4
7620,40,3
7621,150,1
7622,135,2
7623,150,5
7624,200,1
7625,65,1
7626,140,2
7627,80,1
7628,129,30
7629,112,2
7630,80,2
7631,149,7
7632,99,4
7633,50,1
7634,190,2
7635,70,2
7636,30,3
7637,96,21
7638,85,7
7639,200,2
7640,118,30
7641,150,2
7642,50,20
7643,99,3
7644,350,1
7645,165,1
7646,225,3
7647,110,30
7648,245,4
7649,65,2
7650,100,1
7651,60,1
7652,68,3
7653,55,2
7654,195,3
7655,120,7
7656,80,10
7657,195,5
7658,275,1
7659,49,2
7660,30,21
7661,150,5
7662,140,5
7663,160,7
7664,125,3
7665,48,7
7666,50,2
7667,100,1
7668,50,1
7669,320,30
7670,200,7
7671,70,2
7672,70,3
7673,200,2
7674,100,30
7675,150,3
7676,185,1
7677,125,3
7678,148,1
7679,295,1
7680,80,7
7681,45,14
7682,114,2
7683,37,1
7684,45,6
7685,85,2
7686,150,1
7687,240,1
7688,65,1
7689,280,3
7690,65,1
7691,65,1
7692,65,1
7693,120,1
7694,255,6
7695,54,3
7696,175,1
7697,90,30
7698,90,30
7699,90,30
7700,120,5
7701,210,1
7702,150,7
7703,140,2
7704,80,1
7705,200,2
7706,450,6
7707,200,30
7708,116,2
7709,215,1
7710,160,30
7711,150,25
7712,40,1
7713,149,30
7714,65,5
7715,260,7
7716,400,1
7717,90,1
7718,75,2
7719,75,2
7720,110,1
7721,115,2
7722,20,1
7723,49,1
7724,100,180
7725,82,5
7726,90,1
7727,69,2
7728,69,3
7729,249,3
7730,89,3
7731,159,3
7732,220,1
7733,95,3
7734,60,1
7735,179,5
7736,120,3
7737,275,5
7738,86,1
7739,62,3
7740,165,6
7741,89,14
7742,116,30
7743,172,30
7744,125,7
7745,90,2
7746,50,30
7747,250,1
7748,185,3
7749,63,5
7750,163,3
7751,40,1
7752,195,5
7753,89,1
7754,45,2
7755,60,1
7756,125,1
7757,220,2
7758,85,2
7759,165,4
7760,144,7
7761,75,1
7762,60,4
7763,95,30
7764,95,30
7765,95,30
7766,95,30
7767,95,30
7768,65,5
7769,65,5
7770,110,2
7771,47,5
7772,175,30
7773,234,4
7774,105,14
7775,47,2
7776,55,2
7777,146,5
7778,60,4
7779,61,12
7780,84,1
7781,179,2
7782,100,1
7783,175,1
7784,250,2
7785,150,1
7786,83,3
7787,105,1
7788,125,2
7789,150,7
7790,69,30
7791,190,2
7792,76,2
7793,45,120
7794,142,5
7795,125,7
7796,200,3
7797,259,1
7798,275,5
7799,179,1
7800,70,1
7801,300,2
7802,300,3
7803,259,2
7804,50,1
7805,300,2
7806,95,3
7807,132,1
7808,80,4
7809,85,3
7810,246,4
7811,50,1
7812,75,2
7813,209,30
7814,330,2
7815,55,1
7816,60,7
7817,180,30
7818,300,2
7819,175,3
7820,100,3
7821,175,5
7822,60,1
7823,175,10
7824,105,1
7825,49,5
7826,65,2
7827,450,5
7828,185,3
7829,57,2
7830,79,1
7831,218,2
7832,70,30
7833,350,2
7834,100,4
7835,150,3
7836,45,4
7837,46,4
7838,50,1
7839,285,30
7840,220,2
7841,125,1
7842,80,1
7843,58,1
7844,100,2
7845,175,2
7846,1200,5
7847,60,2
7848,160,2
7849,65,1
7850,499,30
7851,350,2
7852,105,2
7853,245,5
7854,139,2
7855,50,20
7856,90,5
7857,90,7
7858,250,1
7859,70,4
7860,150,1
7861,150,1
7862,109,3
7863,140,7
7864,31,10
7865,140,30
7866,65,2
7867,85,2
7868,35,1
7869,155,5
7870,65,1
7871,100,5
7872,100,1
7873,125,3
7874,170,5
7875,65,2
7876,38,3
7877,68,2
7878,110,2
7879,100,3
7880,125,2
7881,60,1
7882,80,3
7883,95,30
7884,163,2
7885,225,3
7886,150,2
7887,170,10
7888,65,4
7889,60,1
7890,168,30
7891,100,2
7892,195,7
7893,89,2
7894,109,4
7895,150,1
7896,150,1
7897,150,2
7898,120,4
7899,40,3
7900,150,30
7901,45,2
7902,159,30
7903,149,4
7904,125,3
7905,75,1
7906,109,4
7907,499,1
7908,480,3
7909,220,2
7910,55,3
7911,341,3
7912,108,2
7913,128,5
7914,110,2
7915,179,8
7916,175,5
7917,80,5
7918,149,2
7919,50,2
7920,75,5
7921,100,3
7922,369,2
7923,198,7
7924,100,2
7925,195,3
7926,257,3
7927,145,4
7928,45,1
7929,60,2
7930,120,43
7931,80,3
7932,85,1
7933,99,1
7934,180,3
7935,40,25
7936,96,3
7937,105,4
7938,80,3
7939,100,2
7940,58,1
7941,89,5
7942,105,90
7943,85,1
7944,68,3
7945,200,4
7946,170,5
7947,60,5
7948,285,30
7949,90,3
7950,75,30
7951,115,1
7952,118,30
7953,76,1
7954,245,7
7955,200,1
7956,75,3
7957,200,6
7958,85,30
7959,350,5
7960,101,3
7961,110,2
7962,125,1
7963,89,3
7964,180,1
7965,120,30
7966,50,5
7967,299,2
7968,195,2
7969,78,1
7970,250,2
7971,150,14
7972,350,1
7973,78,3
7974,55,1
7975,300,10
7976,38,2
7977,150,5
7978,75,1
7979,52,2
7980,198,2
7981,49,1
7982,950,4
7983,105,30
7984,225,30
7985,125,4
7986,110,2
7987,44,1
7988,77,2
7989,97,3
7990,45,5
7991,157,1
7992,80,4
7993,50,3
7994,275,3
7995,129,3
7996,250,3
7997,36,1
7998,200,5
7999,185,1
8000,130,1
8001,65,1
8002,275,3
8003,120,1
8004,180,2
8005,123,2
8006,750,1
8007,210,6
8008,139,3
8009,45,1
8010,79,5
8011,345,30
8012,90,1
8013,150,2
8014,75,500
8015,200,2
8016,100,3
8017,32,7
8018,45,4
8019,115,7
8020,56,2
8021,210,2
8022,87,30
8023,40,30
8024,58,4
8025,125,4
8026,100,2
8027,195,2
8028,90,15
8029,65,2
8030,100,14
8031,200,31
8032,75,4
8033,220,1
8034,225,3
8035,163,30
8036,85,1
8037,150,7
8038,38,1
8039,79,4
8040,90,4
8041,100,3
8042,99,30
8043,200,3
8044,190,2
8045,90,7
8046,60,1
8047,90,1
8048,75,2
8049,70,3
8050,85,4
8051,50,4
8052,130,2
8053,199,1
8054,150,7
8055,750,1
8056,80,1
8057,62,2
8058,105,14
8059,250,30
8060,350,1
8061,65,30
8062,95,30
8063,153,4
8064,150,4
8065,280,3
8066,70,4
8067,155,5
8068,71,2
8069,182,4
8070,105,3
8071,100,14
8072,45,1
8073,109,30
8074,95,14
8075,65,30
8076,250,1
8077,60,2
8078,130,1
8079,120,3
8080,200,7
8081,190,2
8082,129,3
8083,85,1
8084,125,3
8085,175,1
8086,130,1
8087,70,3
8088,184,10
8089,180,2
8090,100,1
8091,125,2
8092,150,2
8093,105,5
8094,35,1
8095,30,1
8096,30,1
8097,125,2
8098,190,2
8099,95,1
8100,55,3
8101,130,3
8102,119,4
8103,67,1
8104,90,5
8105,60,1
8106,199,3
8107,150,7
8108,115,3
8109,100,1
8110,165,6
8111,105,2
8112,49,1
8113,100,2
8114,94,1
8115,75,6
8116,60,7
8117,322,4
8118,119,3
8119,100,30
8120,50,2
8121,90,2
8122,150,1
8123,230,1
8124,59,1
8125,90,3
8126,95,2
8127,75,45
8128,85,1
8129,85,10
8130,150,3
8131,189,5
8132,99,2
8133,41,2
8134,150,6
8135,90,1
8136,37,2
8137,300,1
8138,380,1
8139,75,1
8140,200,1
8141,50,3
8142,225,3
8143,150,14
8144,55,1
8145,175,2
8146,276,4
8147,45,2
8148,199,1
8149,48,30
8150,145,3
8151,100,1
8152,62,4
8153,230,6
8154,90,10
8155,83,3
8156,120,1
8157,65,30
8158,140,3
8159,80,1
8160,75,1
8161,300,1
8162,110,1
8164,120,3
8165,100,10
8166,65,2
8167,80,1
8168,299,7
8169,16,3
8170,46,4
8171,245,3
8172,55,5
8173,45,1
8174,100,60
8175,165,17
8176,60,30
8177,60,30
8178,140,2
8179,300,2
8180,249,2
8181,175,30
8182,35,1
8183,55,2
8184,135,3
8185,60,1
8186,75,30
8187,300,1
8188,79,1
8189,65,3
8190,129,3
8191,280,3
8192,132,3
8193,70,1
8194,52,1
8195,148,1
8196,115,5
8197,175,3
8198,130,1
8199,35,10
8200,109,5
8201,60,3
8202,150,3
8203,207,1
8204,63,1
8205,185,3
8206,445,5
8207,125,7
8208,35,1
8209,200,5
8210,141,7
8211,120,4
8212,145,3
8213,120,60
8214,89,4
8215,90,1
8216,95,2
8217,120,1
8218,295,2
8219,104,3
8220,150,2
8221,75,1
8222,170,5
8223,194,2
8224,49,15
8225,125,3
8226,84,2
8227,140,2
8228,50,30
8229,89,3
8230,55,1
8231,62,1
8232,100,1
8233,40,30
8234,350,3
8235,75,1
8236,190,3
8237,350,1
8238,300,1
8239,295,5
8240,113,1
8241,95,3
8242,59,3
8243,100,28
8244,69,6
8245,190,2
8246,110,4
8247,65,14
8248,185,1
8249,152,3
8250,249,3
8251,100,1
8252,95,4
8253,130,2
8254,145,3
8255,325,1
8256,75,1
8258,75,1
8259,50,3
8260,150,14
8261,99,30
8262,50,4
8263,65,1
8264,150,1
8265,88,2
8266,190,4
8267,125,1
8268,284,4
8269,150,1
8270,16,2
8271,190,6
8272,60,2
8273,99,4
8274,100,3
8275,35,1
8276,167,7
8277,140,1
8278,175,3
8279,249,1
8280,110,1
8281,250,1
8282,129,1
8283,95,1
8284,280,1
8285,200,7
8286,276,3
8287,130,3
8288,40,3
8289,122,6
8290,64,3
8291,399,1
8292,495,5
8293,145,2
8294,53,2
8295,100,1
8296,42,3
8297,200,30
8298,130,3
8299,200,30
8300,75,1
8301,45,14
8302,52,2
8303,100,1
8304,350,3
8305,70,1
8306,39,4
8307,120,150
8308,239,2
8309,375,2
8310,125,1
8311,375,14
8312,45,3
8313,60,7
8314,75,1
8315,70,5
8316,65,4
8317,250,2
8318,99,2
8319,95,1
8320,46,7
8321,275,1
8322,168,3
8323,45,31
8324,80,1
8325,150,16
8326,115,1
8327,65,2
8328,201,2
8329,55,7
8330,120,1
8331,50,1
8332,100,4
8333,100,14
8334,59,7
8335,44,5
8336,79,5
8337,56,3
8338,140,5
8339,160,1
8340,119,4
8341,185,3
8342,55,3
8343,58,1
8344,85,4
8345,100,1
8346,110,1
8347,80,5
8348,115,1
8349,99,4
8350,105,2
8351,110,2
8352,70,1
8353,160,1
8354,150,30
8355,90,4
8356,150,7
8357,86,30
8358,200,1
8359,272,1
8360,86,1
8361,200,5
8362,129,2
8363,50,1
8364,95,4
8365,400,6
8366,212,1
8367,160,2
8368,90,3
8369,145,6
8370,125,2
8371,250,3
8372,100,3
8373,75,1
8374,75,4
8375,195,3
8376,125,14
8377,85,1
8378,200,1
8379,449,4
8380,150,2
8381,250,2
8382,100,28
8383,120,2
8384,115,2
8385,89,4
8386,180,3
8387,70,4
8388,140,2
8389,37,5
8390,70,1
8391,88,4
8392,320,4
8393,200,2
8394,55,1
8395,195,3
8396,115,3
8397,125,1
8398,155,3
8399,170,3
8400,115,2
8401,74,2
8402,100,1
8403,125,2
8404,70,1
8405,110,1
8406,395,4
8407,215,3
8408,150,2
8409,295,3
8410,60,4
8411,55,1
8412,85,1
8413,40,6
8414,200,1
8415,90,2
8416,49,2
8417,50,1
8418,85,7
8419,350,4
8420,38,30
8421,158,2
8422,245,4
8423,110,3
8424,55,2
8425,275,1
8426,50,1
8427,45,6
8428,85,2
8429,150,1
8430,247,5
8431,105,2
8432,400,2
8433,155,6
8434,150,30
8435,120,3
8436,69,1
8437,199,2
8438,499,5
8439,150,2
8440,300,1
8441,105,5
8442,45,6
8443,105,7
8444,130,3
8445,75,2
8446,150,5
8447,159,30
8448,100,7
8449,145,4
8450,220,2
8451,160,4
8452,175,1
8453,82,3
8454,200,5
8455,300,1
8456,199,1
8457,85,2
8458,135,3
8459,150,3
8460,65,2
8461,395,5
8462,379,7
8463,250,2
8464,90,2
8465,40,10
8466,200,2
8467,133,2
8468,140,1
8469,100,30
8470,85,2
8471,385,30
8472,50,10
8473,140,3
8474,120,1
8475,110,4
8476,106,14
8477,115,3
8478,120,1
8479,300,1
8480,59,1
8481,140,3
8482,99,1
8483,52,1
8484,125,1
8485,150,2
8486,65,4
8487,249,2
8488,84,1
8489,53,3
8490,340,2
8491,80,7
8492,75,5
8493,80,3
8494,78,2
8495,149,30
8496,80,2
8497,115,5
8498,90,1
8499,175,3
8500,350,1
8501,194,2
8502,175,4
8503,350,14
8504,63,1
8505,150,7
8506,180,28
8507,64,2
8508,185,2
8509,80,2
8510,75,2
8511,105,3
8512,130,1
8513,264,2
8514,215,3
8515,85,20
8516,35,2
8517,50,6
8518,145,7
8519,150,3
8520,175,2
8521,680,1
8522,900,3
8523,95,1
8524,60,4
8525,70,30
8526,240,5
8527,150,3
8528,150,30
8529,175,1
8530,1000,30
8531,48,1
8532,42,8
8533,80,2
8534,150,5
8535,195,7
8536,145,3
8537,75,2
8538,85,7
8539,90,2
8540,53,2
8541,155,2
8542,49,3
8543,78,3
8544,100,1
8545,85,1
8546,225,1
8547,199,1
8548,350,2
8549,120,1
8550,70,2
8551,250,15
8552,180,2
8553,145,7
8554,130,2
8555,149,1
8556,60,4
8557,140,4
8558,60,3
8559,350,7
8560,175,3
8561,110,3
8562,177,3
8563,275,30
8564,99,1
8565,105,2
8566,200,4
8567,58,3
8568,100,9
8569,45,14
8570,110,1
8571,80,3
8572,75,1
8573,700,1
8574,165,2
8575,80,2
8576,145,3
8577,125,1
8578,45,1
8579,30,1
8580,81,4
8581,49,4
8582,225,3
8583,70,2
8584,120,7
8585,175,1
8586,130,1
8587,130,4
8588,150,4
8589,95,5
8590,300,3
8591,180,1
8592,375,3
8593,75,2
8594,75,5
8595,70,15
8596,300,2
8597,60,7
8598,60,3
8599,158,2
8600,184,4
8601,50,4
8602,230,2
8603,95,3
8604,110,3
8605,120,10
8606,189,2
8607,98,10
8608,150,3
8609,100,1
8610,85,1
8611,200,1
8612,450,3
8613,250,3
8614,100,2
8615,40,2
8616,50,2
8617,80,1
8618,90,6
8619,150,4
8620,80,1
8621,89,2
8622,90,2
8623,91,2
8624,85,1
8625,250,3
8626,50,1
8627,160,4
8628,60,9
8629,150,5
8630,90,1
8631,225,3
8632,290,4
8633,95,3
8634,139,4
8635,295,5
8636,140,1
8637,399,3
8638,100,7
8639,80,10
8640,135,5
8641,100,21
8642,175,3
8643,70,2
8644,50,1
8645,52,18
8646,140,3
8647,169,4
8648,173,3
8649,169,2
8650,27,5
8651,150,5
8652,145,5
8653,70,1
8654,205,3
8655,145,5
8656,88,2
8657,179,30
8658,200,365
8659,165,2
8660,89,4
8661,85,1
8662,240,5
8663,95,5
8664,99,1
8665,70,1
8666,99,1
8667,177,3
8668,120,30
8669,300,1
8670,40,1
8671,280,2
8672,59,9
8673,100,3
8674,150,4
8675,140,1
8676,400,1
8677,250,6
8678,75,1
8679,175,4
8680,85,1
8681,125,1
8682,179,30
8683,150,35
8684,197,30
8685,68,7
8686,150,3
8687,69,1
8688,200,1
8689,125,3
8690,130,3
8691,97,1
8692,50,1
8693,175,1
8694,100,1
8695,150,4
8696,145,30
8697,100,1
8698,130,7
8699,45,2
8700,600,4
8701,125,3
8702,95,2
8703,130,1
8704,44,28
8705,190,1
8706,60,1
8707,199,1
8708,49,7
8709,45,2
8710,265,2
8711,220,30
8712,52,2
8713,180,2
8714,127,2
8715,108,2
8716,150,7
8717,440,4
8718,100,1
8719,200,3
8720,175,1
8721,180,3
8722,250,5
8723,99,1
8724,75,7
8725,150,5
8726,49,6
8727,1495,1
8728,100,5
8729,110,1
8730,45,10
8731,399,4
8732,103,2
8733,33,7
8734,86,3
8735,110,5
8736,160,2
8737,50,3
8738,55,1
8739,100,14
8740,80,2
8741,85,1
8742,100,1
8743,275,3
8744,450,2
8745,80,1
8746,275,1
8747,120,2
8748,250,5
8749,250,2
8750,85,1
8751,100,7
8752,65,1
8753,68,1
8754,170,10
8755,50,2
8756,45,30
8757,48,30
8758,43,30
8759,47,30
8760,260,2
8761,75,7
8762,160,1
8763,159,3
8764,50,7
8765,100,5
8766,60,5
8767,80,2
8768,115,4
8769,200,1
8770,160,3
8771,109,3
8772,25,2
8773,280,5
8774,120,1
8775,98,3
8776,70,2
8777,55,10
8778,100,3
8779,200,5
8780,120,1
8781,150,14
8782,155,3
8783,60,7
8784,200,1
8785,200,3
8786,25,1
8787,199,2
8788,49,2
8789,105,15
8790,49,1
8791,256,4
8792,499,3
8793,90,4
8794,80,4
8795,180,3
8796,145,6
8797,100,1
8798,150,3
8799,95,2
8800,55,5
8801,147,3
8802,220,3
8803,70,1
8804,100,1
8805,888,2
8806,40,1
8807,70,1
8808,150,1
8809,75,7
8810,85,5
8811,124,3
8812,89,2
8813,195,3
8814,160,3
8815,60,1
8816,125,3
8817,225,2
8818,86,4
8819,119,4
8820,70,15
8821,75,1
8822,150,3
8823,145,25
8824,115,1
8825,130,5
8826,53,21
8827,110,1
8828,130,4
8829,48,2
8830,105,3
8831,150,1
8832,65,2
8833,100,4
8834,39,2
8835,150,5
8836,50,2
8837,55,7
8838,195,1
8839,295,30
8840,140,4
8842,50,91
8843,75,3
8844,110,4
8845,64,2
8846,75,2
8847,125,1
8848,130,1
8849,50,2
8850,270,4
8851,78,30
8853,155,1
8854,210,1
8855,59,1
8856,140,2
8857,59,3
8858,89,5
8859,50,1
8860,85,3
8861,155,1
8862,75,1
8863,98,1
8864,375,1
8865,120,1
8866,150,8
8867,102,10
8868,85,2
8869,80,1
8870,35,10
8871,255,1
8872,245,1
8873,155,1
8874,155,1
8875,148,1
8876,155,1
8877,165,1
8878,155,1
8879,389,3
8880,65,2
8881,89,8
8882,250,5
8883,125,1
8884,81,2
8885,80,1
8886,200,5
8887,130,7
8888,100,6
8889,61,2
8890,95,5
8891,65,2
8892,40,5
8893,120,6
8894,59,2
8895,100,21
8896,135,1
8897,50,1
8898,460,4
8899,110,4
8900,225,2
8901,135,5
8902,125,1
8903,64,5
8904,58,6
8905,69,1
8906,59,1
8907,177,3
8908,150,1
8909,69,14
8910,275,4
8911,99,1
8912,65,1
8913,135,3
8914,150,4
8915,2000,1
8916,90,2
8917,59,5
8918,275,4
8919,215,14
8920,70,2
8921,135,1
8922,200,3
8923,120,1
8924,85,3
8925,82,1
8926,105,2
8927,52,20
8928,250,4
8929,145,3
8930,40,1
8931,245,3
8932,120,3
8933,150,2
8934,250,2
8935,295,2
8936,125,4
8937,120,2
8938,40,7
8939,55,1
8940,130,14
8941,110,2
8942,185,2
8943,245,3
8944,700,2
8945,215,2
8946,250,29
8947,150,2
8948,80,1
8949,89,3
8950,244,2
8951,74,3
8952,88,1
8953,150,30
8954,150,4
8955,40,2
8956,150,1
8957,55,15
8958,259,3
8959,100,1
8960,125,1
8961,85,2
8962,75,2
8963,190,2
8964,198,2
8965,300,2
8966,295,1
8967,50,1
8968,35,1
8969,80,3
8970,200,5
8971,110,1
8972,40,2
8973,95,1
8974,75,2
8975,199,3
8976,50,1
8977,109,2
8978,120,2
8979,50,27
8980,95,5
8981,180,30
8982,100,3
8983,350,3
8984,89,7
8985,80,1
8986,125,1
8987,155,2
8988,62,1
8989,93,12
8990,80,2
8991,65,7
8992,120,5
8993,450,7
8994,155,30
8995,53,1
8996,150,3
8997,45,1
8998,85,1
8999,59,1
9000,122,3
9001,75,1
9002,80,4
9003,105,1
9004,47,30
9005,75,3
9006,47,30
9007,45,1
9008,100,1
9009,85,1
9010,269,7
9011,70,1
9012,90,5
9013,172,3
9014,160,1
9015,198,2
9016,154,2
9017,230,2
9018,285,5
9019,180,3
9020,90,2
9021,120,1
9022,60,14
9023,99,2
9024,111,3
9025,40,7
9026,35,4
9027,95,5
9028,89,8
9029,195,30
9030,139,4
9031,75,3
9032,100,4
9033,149,7
9034,55,1
9035,900,7
9036,199,7
9037,70,5
9038,65,3
9039,800,30
9040,43,6
9041,229,3
9042,195,1
9043,150,14
9044,100,2
9045,700,1
9046,150,1
9047,300,7
9048,100,5
9049,50,3
9050,140,2
9051,175,7
9052,185,8
9053,73,14
9054,250,3
9055,89,3
9056,800,15
9057,89,1
9058,250,1
9059,220,31
9060,135,5
9061,160,1
9062,93,3
9063,110,2
9064,76,1
9065,105,1
9066,120,4
9067,110,5
9068,125,1
9069,130,1
9070,105,14
9071,100,3
9072,118,30
9073,70,4
9074,220,2
9075,155,4
9076,85,1
9077,40,20
9078,85,3
9079,84,3
9080,150,3
9081,50,3
9082,250,2
9083,70,30
9084,110,1
9085,164,1
9086,120,7
9087,55,4
9088,500,1
9089,224,4
9090,47,14
9091,61,2
9092,999,7
9093,230,7
9094,150,30
9095,115,30
9096,70,2
9097,325,30
9098,155,30
9099,165,30
9100,165,30
9101,155,30
9102,150,1
9103,130,30
9104,125,30
9105,150,2
9106,55,7
9107,155,4
9108,80,7
9109,85,3
9110,40,1
9111,99,3
9112,59,1
9113,300,2
9114,55,1
9115,125,1
9116,139,2
9117,165,1
9118,50,1
9119,150,5
9120,65,1
9121,50,1
9122,120,30
9123,115,30
9124,51,13
9125,120,1
9126,90,2
9127,75,3
9128,190,2
9129,130,2
9130,80,2
9131,300,1
9132,70,1
9133,150,1
9134,75,1
9135,50,30
9136,60,3
9137,140,2
9139,375,2
9140,110,2
9141,100,15
9142,70,1
9143,195,7
9144,125,2
9145,95,14
9146,30,6
9147,80,1
9148,99,3
9149,165,3
9150,95,4
9151,10000,100
9152,149,4
9153,190,6
9154,177,3
9155,350,1
9156,65,2
9157,130,7
9158,110,1
9159,35,1
9160,75,2
9161,52,2
9162,160,4
9163,100,3
9164,90,2
9165,250,5
9166,99,1
9167,99,1
9168,220,7
9169,45,21
9170,70,1
9171,150,1
9172,105,2
9173,50,3
9174,222,2
9175,120,2
9176,600,7
9177,34,20
9178,130,7
9179,205,3
9180,150,3
9181,149,3
9182,100,1
9183,50,1
9184,210,1
9185,135,1
9186,240,5
9187,48,2
9188,90,5
9189,85,2
9190,70,4
9191,60,7
9192,139,1
9193,200,1
9194,153,1
9195,125,1
9196,285,6
9197,100,1
9198,50,1
9199,35,1
9200,115,10
9201,73,5
9202,180,3
9203,60,1
9204,50,2
9205,58,7
9206,80,5
9207,250,2
9208,499,5
9209,159,4
9210,140,1
9211,850,1
9212,38,3
9213,289,1
9214,245,5
9215,500,1
9216,130,1
9217,80,1
9218,50,1
9219,95,3
9220,155,2
9221,400,1
9222,27,30
9223,60,1
9224,120,2
9225,103,100
9226,155,15
9227,80,1
9228,80,1
9229,85,1
9230,150,3
9231,220,1
9232,160,1
9233,125,1
9234,150,1
9235,140,7
9236,500,3
9237,205,2
9238,140,2
9239,80,1
9240,70,1
9241,150,4
9242,195,2
9243,57,1
9244,125,2
9245,120,30
9246,275,3
9247,75,1
9248,60,3
9249,89,3
9250,243,1
9251,90,1
9252,50,2
9253,115,1
9254,150,4
9255,250,2
9256,109,2
9257,120,2
9258,272,3
9259,100,1
9260,170,7
9261,175,2
9262,85,6
9263,150,4
9264,116,2
9265,100,5
9266,350,1
9267,80,3
9268,80,5
9269,110,29
9270,267,2
9271,75,1
9272,200,1
9273,55,1
9274,398,4
9275,80,1
9276,125,30
9277,38,1
9278,80,2
9279,299,28
9280,125,4
9281,250,1
9282,129,30
9283,190,1
9284,90,1
9285,83,2
9286,450,2
9287,102,1
9288,198,30
9289,149,2
9290,120,2
9291,143,14
9292,120,1
9293,44,4
9294,150,1
9295,160,200
9296,110,1
9297,125,2
9298,270,4
9299,110,2
9300,145,5
9301,190,7
9302,250,2
9303,45,9
9304,200,2
9305,187,3
9306,90,3
9307,29,2
9308,100,3
9309,90,7
9310,100,1
9311,85,11
9312,69,1
9313,43,1
9314,145,2
9315,65,7
9316,45,1
9317,130,2
9318,99,3
9319,90,1
9320,45,10
9321,200,1
9322,149,4
9323,45,1
9324,140,2
9325,60,20
9326,100,1
9327,125,2
9328,70,4
9329,70,3
9330,50,2
9331,95,4
9332,169,4
9333,110,3
9334,40,5
9335,75,2
9336,65,2
9337,85,2
9338,97,2
9339,110,3
9340,51,7
9341,120,7
9342,109,1
9343,159,31
9344,75,1
9345,45,30
9346,99,1
9347,95,1
9348,65,14
9349,38,1
9350,95,1
9351,120,2
9352,150,1
9353,135,2
9354,115,4
9355,100,1
9356,99,1
9357,148,3
9358,150,7
9359,599,5
9360,349,3
9361,165,5
9362,95,1
9363,129,1
9364,250,2
9365,700,1
9366,66,1
9367,165,4
9368,450,2
9369,120,2
9370,65,1
9371,55,2
9372,85,1
9373,35,5
9374,110,1
9375,500,3
9376,99,1
9377,64,3
9378,168,2
9379,200,2
9380,355,3
9381,190,3
9382,99,1
9383,180,2
9384,145,3
9385,55,1
9386,65,1
9387,130,2
9388,68,6
9389,167,1
9390,375,14
9391,160,10
9392,98,3
9393,90,2
9394,100,1
9395,125,2
9396,150,2
9397,95,2
9398,130,3
9399,130,2
9400,140,1
9401,125,3
9402,165,10
9403,90,2
9404,175,1
9405,65,3
9406,66,2
9407,225,2
9408,45,1
9409,59,3
9410,90,8
9411,125,2
9412,450,1
9413,50,15
9414,124,2
9415,29,3
9416,86,7
9417,86,2
9418,299,2
9419,36,2
9420,100,1
9421,110,30
9422,450,4
9423,39,1
9424,55,2
9425,55,1
9426,60,3
9427,71,30
9428,500,10
9429,63,4
9430,170,1
9431,250,7
9432,159,3
9433,200,4
9434,70,1
9435,120,5
9436,75,25
9437,195,1
9438,90,5
9439,233,30
9440,115,7
9441,65,2
9442,80,5
9443,65,1
9444,139,1
9445,210,1
9446,66,6
9447,200,1
9448,200,3
9449,175,3
9450,96,3
9451,100,1
9452,44,5
9453,175,4
9454,600,5
9455,32,3
9456,98,1
9457,219,2
9458,175,21
9459,120,2
9460,140,1
9461,84,1
9462,80,1
9463,45,3
9464,115,1
9465,36,1
9466,80,1
9467,40,7
9468,38,1
9469,120,1
9470,70,5
9471,140,4
9472,70,1
9473,200,5
9474,89,5
9475,250,3
9476,125,2
9477,47,1
9478,160,1
9479,75,60
9480,90,3
9481,65,1
9482,63,1
9483,100,1
9484,178,3
9485,200,1
9486,170,2
9487,50,1
9488,295,9
9489,100,1
9490,65,1
9491,175,1
9492,90,5
9493,158,30
9494,450,2
9495,110,1
9496,100,5
9497,130,1
9498,70,3
9499,70,7
9500,120,10
9501,170,5
9502,200,7
9503,480,3
9504,120,3
9505,299,1
9506,150,3
9507,45,4
9508,70,2
9509,49,1
9510,115,1
9511,55,3
9512,55,1
9513,250,30
9514,399,3
9515,198,3
9516,78,1
9517,200,2
9518,300,23
9519,225,2
9520,650,2
9521,53,7
9522,159,5
9523,65,30
9524,45,1
